household_id,PRODUCT_ID,CAMPAIGN,DESCRIPTION,START_DAY,END_DAY,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT,basket_id,week_no,day,transaction_time,store_id,campaign_coupon_discount,manuf_coupon_discount,units,amount_list,manuf_coupon_match_discount,total_coupon_discount,instore_discount,amount_paid,AGE_DESC,MARITAL_STATUS_CODE,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,redemption_type,campaign_availed_day,discount_availed,sales_during_campaign
353,12301073,8,TypeA,412,460,4009,MEAT,National,BEEF,PRIMAL,,,,,,,,,,,,,,,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
354,820341,8,TypeA,412,460,5743,PRODUCE,National,NUTS,PECANS SHELLED,16 OZ,,,,,,,,,,,,,,25-34,A,35-49K,Homeowner,2 Adults Kids,5,3,no_discount,na,not_redeemed,0.0
354,940731,8,TypeA,412,460,69,GROCERY,Private,COFFEE,NON DAIRY CREAMER: DRY,16 OZ,,,,,,,,,,,,,,25-34,A,35-49K,Homeowner,2 Adults Kids,5,3,private_label,na,not_redeemed,0.0
361,863447,8,TypeA,412,460,2877,MEAT,National,BEEF,CHOICE BEEF,,,,,,,,,,,,,,,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
361,902094,8,TypeA,412,460,2924,MEAT,National,BEEF,CHOICE BEEF,,,,,,,,,,,,,,,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
361,931324,8,TypeA,412,460,69,GROCERY,Private,FRZN NOVELTIES/WTR ICE,ICE CREAM SANDWICHES,16 CT,,,,,,,,,,,,,,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,private_label,na,not_redeemed,0.0
361,936914,8,TypeA,412,460,1719,MEAT-PCKGD,National,BACON,BETTER FOR YOU,12 OZ,,,,,,,,,,,,,,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
367,1018471,8,TypeA,412,460,165,GROCERY,National,FRZN VEGETABLE/VEG DSH,FRZN BAGGED VEGETABLES - PLAIN,16 OZ,,,,,,,,,,,,,,55-64,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
371,970119,8,TypeA,412,460,69,GROCERY,Private,MILK BY-PRODUCTS,COTTAGE CHEESE,16 OZ,,,,,,,,,,,,,,35-44,A,75-99K,Homeowner,2 Adults Kids,3,1,private_label,na,not_redeemed,0.0
371,9527290,8,TypeA,412,460,544,GROCERY,National,BAG SNACKS,POTATO CHIPS,11.5 OZ,,,,,,,,,,,,,,35-44,A,75-99K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
377,878996,8,TypeA,412,460,2,PRODUCE,National,GRAPES,GRAPES RED,18 LB,,,,,,,,,,,,,,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
377,1003600,8,TypeA,412,460,2,PRODUCE,National,POTATOES,POTATOES RUSSET (BULK&BAG),60 CT,,,,,,,,,,,,,,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
377,1130458,8,TypeA,412,460,794,GROCERY,National,COLD CEREAL,KIDS CEREAL,12.2 OZ,,,,,,,,,,,,,,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
378,265815,8,TypeA,412,460,1487,GROCERY,National,FLUID MILK PRODUCTS,MISCELLANEOUS MILK,64 OZ,,,,,,,,,,,,,,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,no_discount,na,not_redeemed,0.0
378,825343,8,TypeA,412,460,2918,MEAT,National,BEEF,CHOICE BEEF,,,,,,,,,,,,,,,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,no_discount,na,not_redeemed,0.0
378,1082185,8,TypeA,412,460,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB,,,,,,,,,,,,,,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,no_discount,na,not_redeemed,0.0
378,1098719,8,TypeA,412,460,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,1.5 LB,,,,,,,,,,,,,,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,no_discount,na,not_redeemed,0.0
383,894968,8,TypeA,412,460,1453,GROCERY,National,FLUID MILK PRODUCTS,MISCELLANEOUS MILK,16 OZ,,,,,,,,,,,,,,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
386,999779,8,TypeA,412,460,69,MEAT,Private,BEEF,LEAN,3 LB,,,,,,,,,,,,,,35-44,B,25-34K,Probable Owner,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
386,1122321,8,TypeA,412,460,2976,MEAT,National,BEEF,STIR FRY/STRIPS/FAJITAS,,,,,,,,,,,,,,,35-44,B,25-34K,Probable Owner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
387,970119,8,TypeA,412,460,69,GROCERY,Private,MILK BY-PRODUCTS,COTTAGE CHEESE,16 OZ,,,,,,,,,,,,,,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
387,8205218,8,TypeA,412,460,1425,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ,,,,,,,,,,,,,,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
389,926523,8,TypeA,412,460,2941,MEAT,National,BEEF,CHOICE BEEF,,,,,,,,,,,,,,,35-44,U,150-174K,Probable Owner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
389,928932,8,TypeA,412,460,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,GAL,,,,,,,,,,,,,,35-44,U,150-174K,Probable Owner,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
389,1082185,8,TypeA,412,460,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB,,,,,,,,,,,,,,35-44,U,150-174K,Probable Owner,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
390,863802,8,TypeA,412,460,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,20 OZ,,,,,,,,,,,,,,45-54,B,25-34K,Renter,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
390,938187,8,TypeA,412,460,69,NUTRITION,Private,DRIED FRUIT,RAISINS,6/1.5 OZ,,,,,,,,,,,,,,45-54,B,25-34K,Renter,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
390,8249498,8,TypeA,412,460,1425,MEAT-PCKGD,National,LUNCHMEAT,LOAVE,8 OZ,,,,,,,,,,,,,,45-54,B,25-34K,Renter,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
392,1051516,8,TypeA,412,460,2,PRODUCE,National,VEGETABLES - ALL OTHERS,BEANS,25 LB,,,,,,,,,,,,,,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
392,5995503,8,TypeA,412,460,1276,GROCERY,National,ISOTONIC DRINKS,ISOTONIC DRINKS SINGLE SERVE,32 OZ,,,,,,,,,,,,,,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
404,940726,8,TypeA,412,460,69,MEAT-PCKGD,Private,LUNCHMEAT,MISCELLANEOUS,1 LB,,,,,,,,,,,,,,25-34,A,25-34K,Unknown,Unknown,2,None/Unknown,private_label,na,not_redeemed,0.0
404,1041925,8,TypeA,412,460,2771,MEAT,National,TURKEY,WHOLE TOMS (OVER 15LBS),,,,,,,,,,,,,,,25-34,A,25-34K,Unknown,Unknown,2,None/Unknown,no_discount,na,not_redeemed,0.0
404,1116821,8,TypeA,412,460,673,PRODUCE,National,MUSHROOMS,MUSHROOMS W/WHOLE PKG,8 OZ,,,,,,,,,,,,,,25-34,A,25-34K,Unknown,Unknown,2,None/Unknown,no_discount,na,not_redeemed,0.0
404,5995597,8,TypeA,412,460,759,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,10 OZ,,,,,,,,,,,,,,25-34,A,25-34K,Unknown,Unknown,2,None/Unknown,no_discount,na,not_redeemed,0.0
409,525168,8,TypeA,412,460,2,PRODUCE,National,PEPPERS-ALL,PEPPERS GREEN BELL,48-54 CT,,,,,,,,,,,,,,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
409,1100658,8,TypeA,412,460,1425,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ,,,,,,,,,,,,,,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
409,6034857,8,TypeA,412,460,69,PRODUCE,Private,TOMATOES,TOMATOES GRAPE,PINT,,,,,,,,,,,,,,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
409,9297177,8,TypeA,412,460,794,GROCERY,National,COLD CEREAL,KIDS CEREAL,12.7 OZ,,,,,,,,,,,,,,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
409,9836903,8,TypeA,412,460,69,MEAT-PCKGD,Private,LUNCHMEAT,MISCELLANEOUS,2.0 OZ,,,,,,,,,,,,,,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
409,13008238,8,TypeA,412,460,1519,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ,,,,,,,,,,,,,,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
410,869177,8,TypeA,412,460,2,PRODUCE,National,MELONS,HONEYDEW WHOLE,5 CT,,,,,,,,,,,,,,55-64,A,35-49K,Homeowner,2 Adults Kids,5,3,no_discount,na,not_redeemed,0.0
410,12301073,8,TypeA,412,460,4009,MEAT,National,BEEF,PRIMAL,,,,,,,,,,,,,,,55-64,A,35-49K,Homeowner,2 Adults Kids,5,3,no_discount,na,not_redeemed,0.0
411,848071,8,TypeA,412,460,2,PRODUCE,National,HERBS,HERBS CILANTO,12 CT,,,,,,,,,,,,,,35-44,U,Under 15K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
411,914155,8,TypeA,412,460,2872,MEAT,National,BEEF,CHOICE BEEF,,,,,,,,,,,,,,,35-44,U,Under 15K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
411,915064,8,TypeA,412,460,69,GROCERY,Private,CHEESE,NATURAL CHEESE EXACT WT CHUNKS,20 OZ,,,,,,,,,,,,,,35-44,U,Under 15K,Unknown,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
411,937292,8,TypeA,412,460,1548,MEAT-PCKGD,National,BACON,ECONOMY,16 OZ,,,,,,,,,,,,,,35-44,U,Under 15K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
411,8358383,8,TypeA,412,460,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,9.625 OZ,,,,,,,,,,,,,,35-44,U,Under 15K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
413,867188,8,TypeA,412,460,1046,GROCERY,National,FROZEN PIE/DESSERTS,FRZN WHIPPED TOPPING,8 OZ,,,,,,,,,,,,,,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
413,995916,8,TypeA,412,460,1094,MEAT-PCKGD,National,HOT DOGS,PREMIUM - MEAT,1 LB,,,,,,,,,,,,,,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
413,1044078,8,TypeA,412,460,2845,MEAT,National,BEEF,LEAN,,,,,,,,,,,,,,,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
413,1055853,8,TypeA,412,460,759,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ,,,,,,,,,,,,,,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
413,1098719,8,TypeA,412,460,781,MEAT-PCKGD,National,LUNCHMEAT,PEPPERONI/SALAMI,1.5 LB,,,,,,,,,,,,,,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
413,1106116,8,TypeA,412,460,1543,GROCERY,National,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,1 GAL,,,,,,,,,,,,,,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
413,13504292,8,TypeA,412,460,2965,MEAT,National,BEEF,PATTIES,,,,,,,,,,,,,,,45-54,U,100-124K,Unknown,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
418,853540,8,TypeA,412,460,638,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN FRUIT PIES  & COBBLERS,37 OZ,,,,,,,,,,,,,,35-44,U,35-49K,Unknown,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
418,941361,8,TypeA,412,460,673,PRODUCE,National,MELONS,WATERMELON SEEDLESS WHOLE,40 CT,,,,,,,,,,,,,,35-44,U,35-49K,Unknown,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
418,1101822,8,TypeA,412,460,1238,MEAT,National,SMOKED MEATS,PORK-FULLY COOKED,12 OZ,,,,,,,,,,,,,,35-44,U,35-49K,Unknown,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
418,5566398,8,TypeA,412,460,764,DRUG GM,National,ANTACIDS,ANTI-ACIDS,,,,,,,,,,,,,,,35-44,U,35-49K,Unknown,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
418,6514008,8,TypeA,412,460,955,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ,,,,,,,,,,,,,,35-44,U,35-49K,Unknown,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
426,837270,8,TypeA,412,460,2,PRODUCE,National,TOMATOES,TOMATOES HOT HOUSE BULK,15 LB,,,,,,,,,,,,,,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
426,1026346,8,TypeA,412,460,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE FRUIT DRINKS (NO JU,1 GA,,,,,,,,,,,,,,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
426,1043301,8,TypeA,412,460,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),50 LB,,,,,,,,,,,,,,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
428,201704,8,TypeA,412,460,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB,,,,,,,,,,,,,,19-24,U,50-74K,Probable Owner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
428,1070015,8,TypeA,412,460,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE TEA WITH SUGAR OR S,1 GA,,,,,,,,,,,,,,19-24,U,50-74K,Probable Owner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
428,1107039,8,TypeA,412,460,1646,PRODUCE,National,SALAD MIX,GARDEN PLUS,18 OZ,,,,,,,,,,,,,,19-24,U,50-74K,Probable Owner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
428,5585639,8,TypeA,412,460,69,GROCERY,Private,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ,,,,,,,,,,,,,,19-24,U,50-74K,Probable Owner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
434,825343,8,TypeA,412,460,2918,MEAT,National,BEEF,CHOICE BEEF,,,,,,,,,,,,,,,35-44,A,15-24K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
434,831517,8,TypeA,412,460,3013,MEAT,National,PORK,SHLDR - STK/CHP/SLC,,,,,,,,,,,,,,,35-44,A,15-24K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
434,863802,8,TypeA,412,460,103,GROCERY,National,WATER - CARBONATED/FLVRD DRINK,NON-CRBNTD DRNKING/MNERAL WATE,20 OZ,,,,,,,,,,,,,,35-44,A,15-24K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
434,965208,8,TypeA,412,460,673,PRODUCE,National,APPLES,APPLES OTHER (BULK&BAG),3 LB,,,,,,,,,,,,,,35-44,A,15-24K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
434,972569,8,TypeA,412,460,759,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ,,,,,,,,,,,,,,35-44,A,15-24K,Homeowner,2 Adults Kids,3,1,no_discount,na,not_redeemed,0.0
437,848708,8,TypeA,412,460,3988,MEAT,National,CHICKEN,BREAST - BONELESS,,,,,,,,,,,,,,,25-34,A,50-74K,Homeowner,2 Adults Kids,5,3,no_discount,na,not_redeemed,0.0
437,5586658,8,TypeA,412,460,69,GROCERY,Private,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ,,,,,,,,,,,,,,25-34,A,50-74K,Homeowner,2 Adults Kids,5,3,private_label,na,not_redeemed,0.0
442,848270,8,TypeA,412,460,3632,MEAT,National,TURKEY,WHOLE HENS (UNDER 15LBS),,,,,,,,,,,,,,,25-34,U,15-24K,Unknown,1 Adult Kids,2,1,no_discount,na,not_redeemed,0.0
442,1047999,8,TypeA,412,460,6056,FLORAL,National,FLORAL-FLOWERING PLANTS,PLATINUM ANNUALS (OUTDOOR),8 IN POT,,,,,,,,,,,,,,25-34,U,15-24K,Unknown,1 Adult Kids,2,1,no_discount,na,not_redeemed,0.0
442,1061602,8,TypeA,412,460,69,GROCERY,Private,FRZN JCE CONC/DRNKS,FRZN CONC ALLIEDS OVER 50% JUI,12 OZ,,,,,,,,,,,,,,25-34,U,15-24K,Unknown,1 Adult Kids,2,1,private_label,na,not_redeemed,0.0
442,1087411,8,TypeA,412,460,690,MEAT-PCKGD,National,LUNCHMEAT,MISCELLANEOUS,8 OZ,,,,,,,,,,,,,,25-34,U,15-24K,Unknown,1 Adult Kids,2,1,no_discount,na,not_redeemed,0.0
443,844179,8,TypeA,412,460,2852,MEAT,National,BEEF,PRIMAL,,,,,,,,,,,,,,,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
443,995242,8,TypeA,412,460,69,GROCERY,Private,FLUID MILK PRODUCTS,FLUID MILK WHITE ONLY,,,,,,,,,,,,,,,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
443,1046262,8,TypeA,412,460,2,PRODUCE,National,PEPPERS-ALL,PEPPERS RED BELL,22 CT,,,,,,,,,,,,,,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
451,869900,8,TypeA,412,460,1508,MEAT-PCKGD,National,FROZEN MEAT,FRZN BREADED PREPARED CHICK,13.5 OZ,,,,,,,,,,,,,,25-34,B,Under 15K,Renter,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
451,928092,8,TypeA,412,460,69,GROCERY,Private,YOGURT,YOGURT NOT MULTI-PACKS,32 OZ,,,,,,,,,,,,,,25-34,B,Under 15K,Renter,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
454,265815,8,TypeA,412,460,1487,GROCERY,National,FLUID MILK PRODUCTS,MISCELLANEOUS MILK,64 OZ,,,,,,,,,,,,,,55-64,U,35-49K,Unknown,Single Male,1,None/Unknown,no_discount,na,not_redeemed,0.0
454,937791,8,TypeA,412,460,1071,GROCERY,National,FROZEN PIZZA,SANDWICHES&HANDHELDS,9 OZ,,,,,,,,,,,,,,55-64,U,35-49K,Unknown,Single Male,1,None/Unknown,no_discount,na,not_redeemed,0.0
454,1107289,8,TypeA,412,460,69,MEAT-PCKGD,Private,LUNCHMEAT,BOLOGNA,16 OZ,,,,,,,,,,,,,,55-64,U,35-49K,Unknown,Single Male,1,None/Unknown,private_label,na,not_redeemed,0.0
456,1093359,8,TypeA,412,460,759,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ,,,,,,,,,,,,,,19-24,B,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
456,1097458,8,TypeA,412,460,673,PRODUCE,National,POTATOES,POTATOES RUSSET (BULK&BAG),10 LB,,,,,,,,,,,,,,19-24,B,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
458,882247,8,TypeA,412,460,673,PRODUCE,National,CARROTS,CARROTS BAGGED,3 LB,,,,,,,,,,,,,,55-64,A,35-49K,Homeowner,Single Female,2,None/Unknown,no_discount,na,not_redeemed,0.0
464,831517,8,TypeA,412,460,3013,MEAT,National,PORK,SHLDR - STK/CHP/SLC,,,,,,,,,,,,,,,65,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
464,924705,8,TypeA,412,460,955,GROCERY,National,ICE CREAM/MILK/SHERBTS,PREMIUM,48 OZ,,,,,,,,,,,,,,65,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
464,1008667,8,TypeA,412,460,5423,GROCERY,National,YOGURT,YOGURT NOT MULTI-PACKS,32 OZ,,,,,,,,,,,,,,65,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
469,1023958,8,TypeA,412,460,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,,,,,,,,,,,,,,,45-54,U,75-99K,Probable Owner,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
473,853540,8,TypeA,412,460,638,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN FRUIT PIES  & COBBLERS,37 OZ,,,,,,,,,,,,,,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,no_discount,na,not_redeemed,0.0
473,881047,8,TypeA,412,460,69,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,7 OZ,,,,,,,,,,,,,,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,private_label,na,not_redeemed,0.0
484,1018050,8,TypeA,412,460,673,PRODUCE,National,VEGETABLES - ALL OTHERS,CUCUMBERS,12 CT,,,,,,,,,,,,,,25-34,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
484,1068561,8,TypeA,412,460,2082,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,16 OZ,,,,,,,,,,,,,,25-34,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
484,1098927,8,TypeA,412,460,3041,MEAT,National,PORK,LOIN - CHOPS BONE-IN,,,,,,,,,,,,,,,25-34,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
484,1107289,8,TypeA,412,460,69,MEAT-PCKGD,Private,LUNCHMEAT,BOLOGNA,16 OZ,,,,,,,,,,,,,,25-34,U,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
489,928092,8,TypeA,412,460,69,GROCERY,Private,YOGURT,YOGURT NOT MULTI-PACKS,32 OZ,,,,,,,,,,,,,,55-64,U,150-174K,Unknown,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
489,936914,8,TypeA,412,460,1719,MEAT-PCKGD,National,BACON,BETTER FOR YOU,12 OZ,,,,,,,,,,,,,,55-64,U,150-174K,Unknown,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
489,950849,8,TypeA,412,460,673,PRODUCE,National,ORGANICS FRUIT & VEGETABLES,ORGANIC CARROTS,16 OZ,,,,,,,,,,,,,,55-64,U,150-174K,Unknown,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
489,1019247,8,TypeA,412,460,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 GA,,,,,,,,,,,,,,55-64,U,150-174K,Unknown,Single Female,1,None/Unknown,private_label,na,not_redeemed,0.0
489,5567194,8,TypeA,412,460,544,GROCERY,National,BAG SNACKS,TORTILLA/NACHO CHIPS,13 OZ,,,,,,,,,,,,,,55-64,U,150-174K,Unknown,Single Female,1,None/Unknown,no_discount,na,not_redeemed,0.0
490,837864,8,TypeA,412,460,2504,NUTRITION,Private,DRIED FRUIT,DRIED FRUIT - OTHER,1 LB,,,,,,,,,,,,,,35-44,A,75-99K,Homeowner,2 Adults Kids,5,3,private_label,na,not_redeemed,0.0
490,853540,8,TypeA,412,460,638,GROCERY,National,FROZEN PIE/DESSERTS,FROZEN FRUIT PIES  & COBBLERS,37 OZ,,,,,,,,,,,,,,35-44,A,75-99K,Homeowner,2 Adults Kids,5,3,no_discount,na,not_redeemed,0.0
490,891961,8,TypeA,412,460,2856,MEAT,National,BEEF,PRIMAL,,,,,,,,,,,,,,,35-44,A,75-99K,Homeowner,2 Adults Kids,5,3,no_discount,na,not_redeemed,0.0
490,997309,8,TypeA,412,460,69,GROCERY,Private,EGGS,EGGS - LARGE,12 CT,,,,,,,,,,,,,,35-44,A,75-99K,Homeowner,2 Adults Kids,5,3,private_label,na,not_redeemed,0.0
490,1135044,8,TypeA,412,460,69,GROCERY,Private,FRZN FRUITS,FROZEN FRUIT,16 OZ,,,,,,,,,,,,,,35-44,A,75-99K,Homeowner,2 Adults Kids,5,3,private_label,na,not_redeemed,0.0
490,2025911,8,TypeA,412,460,69,GROCERY,Private,EGGS,EGGS - LARGE,1 DZ,,,,,,,,,,,,,,35-44,A,75-99K,Homeowner,2 Adults Kids,5,3,private_label,na,not_redeemed,0.0
491,1019247,8,TypeA,412,460,69,GROCERY,Private,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,1 GA,,,,,,,,,,,,,,45-54,A,75-99K,Unknown,Single Female,2,None/Unknown,private_label,na,not_redeemed,0.0
491,5577022,8,TypeA,412,460,1194,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE 100% PURE JUICE - O,64 OZ,,,,,,,,,,,,,,45-54,A,75-99K,Unknown,Single Female,2,None/Unknown,no_discount,na,not_redeemed,0.0
492,881047,8,TypeA,412,460,69,GROCERY,Private,SEAFOOD - SHELF STABLE,TUNA,7 OZ,,,,,,,,,,,,,,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,private_label,na,not_redeemed,0.0
492,12524174,8,TypeA,412,460,1005,GROCERY,National,REFRGRATD JUICES/DRNKS,DAIRY CASE JUICE DRNK UNDER 10,64 OZ,,,,,,,,,,,,,,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,no_discount,na,not_redeemed,0.0
